0	1	2
prickles	1	0	0
prideful	1	0	0
prik	1	0	0
primitive	1	0	0
prison	1	0	0
prisoner	1	0	0
problem	1	0	0
problematic	1	0	0
problems	1	0	0
procrastinate	1	0	0
procrastinates	1	0	0
procrastination	1	0	0
profane	1	0	0
profanity	1	0	0
prohibit	1	0	0
prohibitive	1	0	0
prohibitively	1	0	0
propaganda	1	0	0
propagandize	1	0	0
proprietary	1	0	0
prosecute	1	0	0
protest	1	0	0
protested	1	0	0
protesting	1	0	0
protests	1	0	0
protracted	1	0	0
provocation	1	0	0
provocative	1	0	0
provoke	1	0	0
pry	1	0	0
pugnacious	1	0	0
pugnaciously	1	0	0
pugnacity	1	0	0
punch	1	0	0
punish	1	0	0
punishable	1	0	0
punitive	1	0	0
punk	1	0	0
puny	1	0	0
puppet	1	0	0
puppets	1	0	0
puzzled	1	0	0
puzzlement	1	0	0
puzzling	1	0	0
quack	1	0	0
qualm	1	0	0
qualms	1	0	0
quandary	1	0	0
quarrel	1	0	0
quarrellous	1	0	0
quarrellously	1	0	0
quarrels	1	0	0
quarrelsome	1	0	0
quash	1	0	0
queer	1	0	0
questionable	1	0	0
quibble	1	0	0
quibbles	1	0	0
quitter	1	0	0
rabid	1	0	0
racism	1	0	0
racist	1	0	0
racists	1	0	0
racy	1	0	0
radical	1	0	0
radicalization	1	0	0
radically	1	0	0
radicals	1	0	0
rage	1	0	0
ragged	1	0	0
raging	1	0	0
rail	1	0	0
raked	1	0	0
rampage	1	0	0
rampant	1	0	0
ramshackle	1	0	0
rancor	1	0	0
randomly	1	0	0
rankle	1	0	0
rant	1	0	0
ranted	1	0	0
ranting	1	0	0
rantingly	1	0	0
rants	1	0	0
rape	1	0	0
raped	1	0	0
raping	1	0	0
rascal	1	0	0
rascals	1	0	0
rash	1	0	0
rattle	1	0	0
rattled	1	0	0
rattles	1	0	0
ravage	1	0	0
raving	1	0	0
reactionary	1	0	0
rebellious	1	0	0
rebuff	1	0	0
rebuke	1	0	0
recalcitrant	1	0	0
recant	1	0	0
recession	1	0	0
recessionary	1	0	0
reckless	1	0	0
recklessly	1	0	0
recklessness	1	0	0
recoil	1	0	0
recourses	1	0	0
redundancy	1	0	0
redundant	1	0	0
refusal	1	0	0
refuse	1	0	0
refused	1	0	0
refuses	1	0	0
refusing	1	0	0
refutation	1	0	0
refute	1	0	0
refuted	1	0	0
refutes	1	0	0
refuting	1	0	0
regress	1	0	0
regression	1	0	0
regressive	1	0	0
regret	1	0	0
regreted	1	0	0
regretful	1	0	0
regretfully	1	0	0
regrets	1	0	0
regrettable	1	0	0
regrettably	1	0	0
regretted	1	0	0
reject	1	0	0
rejected	1	0	0
rejecting	1	0	0
rejection	1	0	0
rejects	1	0	0
relapse	1	0	0
relentless	1	0	0
relentlessly	1	0	0
relentlessness	1	0	0
reluctance	1	0	0
reluctant	1	0	0
reluctantly	1	0	0
remorse	1	0	0
remorseful	1	0	0
remorsefully	1	0	0
remorseless	1	0	0
remorselessly	1	0	0
remorselessness	1	0	0
renounce	1	0	0
renunciation	1	0	0
repel	1	0	0
repetitive	1	0	0
reprehensible	1	0	0
reprehensibly	1	0	0
reprehension	1	0	0
reprehensive	1	0	0
repress	1	0	0
repression	1	0	0
repressive	1	0	0
reprimand	1	0	0
reproach	1	0	0
reproachful	1	0	0
reprove	1	0	0
reprovingly	1	0	0
repudiate	1	0	0
repudiation	1	0	0
repugn	1	0	0
repugnance	1	0	0
repugnant	1	0	0
repugnantly	1	0	0
repulse	1	0	0
repulsed	1	0	0
repulsing	1	0	0
repulsive	1	0	0
repulsively	1	0	0
repulsiveness	1	0	0
resent	1	0	0
resentful	1	0	0
resentment	1	0	0
resignation	1	0	0
resigned	1	0	0
resistance	1	0	0
restless	1	0	0
restlessness	1	0	0
restrict	1	0	0
restricted	1	0	0
restriction	1	0	0
restrictive	1	0	0
resurgent	1	0	0
retaliate	1	0	0
retaliatory	1	0	0
retard	1	0	0
retarded	1	0	0
retardedness	1	0	0
retards	1	0	0
reticent	1	0	0
retract	1	0	0
retreat	1	0	0
retreated	1	0	0
revenge	1	0	0
revengeful	1	0	0
revengefully	1	0	0
revert	1	0	0
revile	1	0	0
reviled	1	0	0
revoke	1	0	0
revolt	1	0	0
revolting	1	0	0
revoltingly	1	0	0
revulsion	1	0	0
revulsive	1	0	0
rhapsodize	1	0	0
rhetoric	1	0	0
rhetorical	1	0	0
ricer	1	0	0
ridicule	1	0	0
ridicules	1	0	0
ridiculous	1	0	0
ridiculously	1	0	0
rife	1	0	0
rift	1	0	0
rifts	1	0	0
rigid	1	0	0
rigidity	1	0	0
rigidness	1	0	0
rile	1	0	0
riled	1	0	0
rip	1	0	0
rip-off	1	0	0
ripoff	1	0	0
ripped	1	0	0
risk	1	0	0
risks	1	0	0
risky	1	0	0
rival	1	0	0
rivalry	1	0	0
roadblocks	1	0	0
rocky	1	0	0
rogue	1	0	0
rollercoaster	1	0	0
rot	1	0	0
rotten	1	0	0
rough	1	0	0
rremediable	1	0	0
rubbish	1	0	0
rude	1	0	0
rue	1	0	0
ruffian	1	0	0
ruffle	1	0	0
ruin	1	0	0
ruined	1	0	0
ruining	1	0	0
ruinous	1	0	0
ruins	1	0	0
rumbling	1	0	0
rumor	1	0	0
rumors	1	0	0
rumours	1	0	0
rumple	1	0	0
run-down	1	0	0
runaway	1	0	0
rupture	1	0	0
rust	1	0	0
rusts	1	0	0
rusty	1	0	0
rut	1	0	0
ruthless	1	0	0
ruthlessly	1	0	0
ruthlessness	1	0	0
ruts	1	0	0
sabotage	1	0	0
sack	1	0	0
sacrificed	1	0	0
sad	1	0	0
sadden	1	0	0
sadly	1	0	0
sadness	1	0	0
sag	1	0	0
sagged	1	0	0
sagging	1	0	0
saggy	1	0	0
sags	1	0	0
salacious	1	0	0
sanctimonious	1	0	0
sap	1	0	0
sarcasm	1	0	0
sarcastic	1	0	0
sarcastically	1	0	0
sardonic	1	0	0
sardonically	1	0	0
sass	1	0	0
satirical	1	0	0
satirize	1	0	0
savage	1	0	0
savaged	1	0	0
savagery	1	0	0
savages	1	0	0
scaly	1	0	0
scam	1	0	0
scams	1	0	0
scandal	1	0	0
scandalize	1	0	0
scandalized	1	0	0
scandalous	1	0	0
scandalously	1	0	0
scandals	1	0	0
scandel	1	0	0
scandels	1	0	0
scant	1	0	0
scapegoat	1	0	0
scar	1	0	0
scarce	1	0	0
scarcely	1	0	0
scarcity	1	0	0
scare	1	0	0
scared	1	0	0
scarier	1	0	0
scariest	1	0	0
scarily	1	0	0
scarred	1	0	0
scars	1	0	0
scary	1	0	0
scathing	1	0	0
scathingly	1	0	0
sceptical	1	0	0
scoff	1	0	0
scoffingly	1	0	0
scold	1	0	0
scolded	1	0	0
scolding	1	0	0
scoldingly	1	0	0
scorching	1	0	0
scorchingly	1	0	0
scorn	1	0	0
scornful	1	0	0
scornfully	1	0	0
scoundrel	1	0	0
scourge	1	0	0
scowl	1	0	0
scramble	1	0	0
scrambled	1	0	0
scrambles	1	0	0
scrambling	1	0	0
scrap	1	0	0
scratch	1	0	0
scratched	1	0	0
scratches	1	0	0
scratchy	1	0	0
scream	1	0	0
screech	1	0	0
screw-up	1	0	0
screwed	1	0	0
screwed-up	1	0	0
screwy	1	0	0
scuff	1	0	0
scuffs	1	0	0
scum	1	0	0
scummy	1	0	0
second-class	1	0	0
second-tier	1	0	0
secretive	1	0	0
sedentary	1	0	0
seedy	1	0	0
seethe	1	0	0
seething	1	0	0
self-coup	1	0	0
self-criticism	1	0	0
self-defeating	1	0	0
self-destructive	1	0	0
self-humiliation	1	0	0
self-interest	1	0	0
self-interested	1	0	0
self-serving	1	0	0
selfinterested	1	0	0
selfish	1	0	0
selfishly	1	0	0
selfishness	1	0	0
semi-retarded	1	0	0
senile	1	0	0
sensationalize	1	0	0
senseless	1	0	0
senselessly	1	0	0
seriousness	1	0	0
sermonize	1	0	0
servitude	1	0	0
set-up	1	0	0
setback	1	0	0
setbacks	1	0	0
sever	1	0	0
severe	1	0	0
severity	1	0	0
sh*t	1	0	0
shabby	1	0	0
shadowy	1	0	0
shady	1	0	0
shake	1	0	0
shaky	1	0	0
shallow	1	0	0
sham	1	0	0
shambles	1	0	0
shame	1	0	0
shameful	1	0	0
shamefully	1	0	0
shamefulness	1	0	0
shameless	1	0	0
shamelessly	1	0	0
shamelessness	1	0	0
shark	1	0	0
sharply	1	0	0
shatter	1	0	0
shemale	1	0	0
shimmer	1	0	0
shimmy	1	0	0
shipwreck	1	0	0
shirk	1	0	0
shirker	1	0	0
shit	1	0	0
shiver	1	0	0
shock	1	0	0
shocked	1	0	0
shocking	1	0	0
shockingly	1	0	0
shoddy	1	0	0
short-lived	1	0	0
shortage	1	0	0
shortchange	1	0	0
shortcoming	1	0	0
shortcomings	1	0	0
shortness	1	0	0
shortsighted	1	0	0
shortsightedness	1	0	0
showdown	1	0	0
shrew	1	0	0
shriek	1	0	0
shrill	1	0	0
shrilly	1	0	0
shrivel	1	0	0
shroud	1	0	0
shrouded	1	0	0
shrug	1	0	0
shun	1	0	0
shunned	1	0	0
sick	1	0	0
sicken	1	0	0
sickening	1	0	0
sickeningly	1	0	0
sickly	1	0	0
sickness	1	0	0
sidetrack	1	0	0
sidetracked	1	0	0
siege	1	0	0
sillily	1	0	0
silly	1	0	0
simplistic	1	0	0
simplistically	1	0	0
sin	1	0	0
sinful	1	0	0
sinfully	1	0	0
sinister	1	0	0
sinisterly	1	0	0
sink	1	0	0
sinking	1	0	0
skeletons	1	0	0
skeptic	1	0	0
skeptical	1	0	0
skeptically	1	0	0
skepticism	1	0	0
sketchy	1	0	0
skimpy	1	0	0
skinny	1	0	0
skittish	1	0	0
skittishly	1	0	0
skulk	1	0	0
slack	1	0	0
slander	1	0	0
slanderer	1	0	0
slanderous	1	0	0
slanderously	1	0	0
slanders	1	0	0
slap	1	0	0
slashing	1	0	0
slaughter	1	0	0
slaughtered	1	0	0
slave	1	0	0
slaves	1	0	0
sleazy	1	0	0
slime	1	0	0
slog	1	0	0
slogged	1	0	0
slogging	1	0	0
slogs	1	0	0
sloooooooooooooow	1	0	0
sloooow	1	0	0
slooow	1	0	0
sloow	1	0	0
sloppily	1	0	0
sloppy	1	0	0
sloth	1	0	0
slothful	1	0	0
slow	1	0	0
slow-moving	1	0	0
slowed	1	0	0
slower	1	0	0
slowest	1	0	0
slowly	1	0	0
sloww	1	0	0
slowww	1	0	0
slowwww	1	0	0
slug	1	0	0
sluggish	1	0	0
slump	1	0	0
slumping	1	0	0
slumpping	1	0	0
slur	1	0	0
slut	1	0	0
sluts	1	0	0
sly	1	0	0
smack	1	0	0
smallish	1	0	0
smash	1	0	0
smear	1	0	0
smell	1	0	0
smelled	1	0	0
smelling	1	0	0
smells	1	0	0
smelly	1	0	0
smelt	1	0	0
smoke	1	0	0
smokescreen	1	0	0
smolder	1	0	0
smoldering	1	0	0
smother	1	0	0
smoulder	1	0	0
smouldering	1	0	0
smudge	1	0	0
smudged	1	0	0
smudges	1	0	0
smudging	1	0	0
smug	1	0	0
smugly	1	0	0
smut	1	0	0
smuttier	1	0	0
smuttiest	1	0	0
smutty	1	0	0
snag	1	0	0
snagged	1	0	0
snagging	1	0	0
snags	1	0	0
snappish	1	0	0
snappishly	1	0	0
snare	1	0	0
snarky	1	0	0
snarl	1	0	0
sneak	1	0	0
sneakily	1	0	0
sneaky	1	0	0
sneer	1	0	0
sneering	1	0	0
sneeringly	1	0	0
snob	1	0	0
snobbish	1	0	0
snobby	1	0	0
snobish	1	0	0
snobs	1	0	0
snub	1	0	0
so-cal	1	0	0
soapy	1	0	0
sob	1	0	0
sober	1	0	0
sobering	1	0	0
solemn	1	0	0
solicitude	1	0	0
somber	1	0	0
sore	1	0	0
sorely	1	0	0
soreness	1	0	0
sorrow	1	0	0
sorrowful	1	0	0
sorrowfully	1	0	0
sorry	1	0	0
sour	1	0	0
sourly	1	0	0
spade	1	0	0
spank	1	0	0
spendy	1	0	0
spew	1	0	0
spewed	1	0	0
spewing	1	0	0
spews	1	0	0
spilling	1	0	0
spinster	1	0	0
spiritless	1	0	0
spite	1	0	0
spiteful	1	0	0
spitefully	1	0	0
spitefulness	1	0	0
splatter	1	0	0
split	1	0	0
splitting	1	0	0
spoil	1	0	0
spoilage	1	0	0
spoilages	1	0	0
spoiled	1	0	0
spoilled	1	0	0
spoils	1	0	0
spook	1	0	0
spookier	1	0	0
spookiest	1	0	0
spookily	1	0	0
spooky	1	0	0
spoon-fed	1	0	0
spoon-feed	1	0	0
spoonfed	1	0	0
sporadic	1	0	0
spotty	1	0	0
spurious	1	0	0
spurn	1	0	0
sputter	1	0	0
squabble	1	0	0
squabbling	1	0	0
squander	1	0	0
squash	1	0	0
squeak	1	0	0
squeaks	1	0	0
squeaky	1	0	0
squeal	1	0	0
squealing	1	0	0
squeals	1	0	0
squirm	1	0	0
stab	1	0	0
stagnant	1	0	0
stagnate	1	0	0
stagnation	1	0	0
staid	1	0	0
stain	1	0	0
stains	1	0	0
stale	1	0	0
stalemate	1	0	0
stall	1	0	0
stalls	1	0	0
stammer	1	0	0
stampede	1	0	0
standstill	1	0	0
stark	1	0	0
starkly	1	0	0
startle	1	0	0
startling	1	0	0
startlingly	1	0	0
starvation	1	0	0
starve	1	0	0
static	1	0	0
steal	1	0	0
stealing	1	0	0
steals	1	0	0
steep	1	0	0
steeply	1	0	0
stench	1	0	0
stereotype	1	0	0
stereotypical	1	0	0
stereotypically	1	0	0
stern	1	0	0
stew	1	0	0
sticky	1	0	0
stiff	1	0	0
stiffness	1	0	0
stifle	1	0	0
stifling	1	0	0
stiflingly	1	0	0
stigma	1	0	0
stigmatize	1	0	0
sting	1	0	0
stinging	1	0	0
stingingly	1	0	0
stingy	1	0	0
stink	1	0	0
stinks	1	0	0
stodgy	1	0	0
stole	1	0	0
stolen	1	0	0
stooge	1	0	0
stooges	1	0	0
stormy	1	0	0
straggle	1	0	0
straggler	1	0	0
strain	1	0	0
strained	1	0	0
straining	1	0	0
strange	1	0	0
strangely	1	0	0
stranger	1	0	0
strangest	1	0	0
strangle	1	0	0
streaky	1	0	0
strenuous	1	0	0
stress	1	0	0
stresses	1	0	0
stressful	1	0	0
stressfully	1	0	0
stricken	1	0	0
strict	1	0	0
strictly	1	0	0
strident	1	0	0
stridently	1	0	0
strife	1	0	0
strike	1	0	0
stringent	1	0	0
stringently	1	0	0
struck	1	0	0
struggle	1	0	0
struggled	1	0	0
struggles	1	0	0
struggling	1	0	0
strut	1	0	0
stubborn	1	0	0
stubbornly	1	0	0
stubbornness	1	0	0
stuck	1	0	0
stuffy	1	0	0
stumble	1	0	0
stumbled	1	0	0
stumbles	1	0	0
stump	1	0	0
stumped	1	0	0
stumps	1	0	0
stun	1	0	0
stunt	1	0	0
stunted	1	0	0
stupid	1	0	0
stupidest	1	0	0
stupidity	1	0	0
stupidly	1	0	0
stupified	1	0	0
stupify	1	0	0
stupor	1	0	0
stutter	1	0	0
stuttered	1	0	0
stuttering	1	0	0
stutters	1	0	0
sty	1	0	0
stymied	1	0	0
sub-par	1	0	0
subdued	1	0	0
subjected	1	0	0
subjection	1	0	0
subjugate	1	0	0
subjugation	1	0	0
submissive	1	0	0
subordinate	1	0	0
subpoena	1	0	0
subpoenas	1	0	0
subservience	1	0	0
subservient	1	0	0
substandard	1	0	0
subtract	1	0	0
subversion	1	0	0
subversive	1	0	0
subversively	1	0	0
subvert	1	0	0
succumb	1	0	0
suck	1	0	0
sucked	1	0	0
sucker	1	0	0
sucks	1	0	0
sucky	1	0	0
sue	1	0	0
sued	1	0	0
sueing	1	0	0
sues	1	0	0
suffer	1	0	0
suffered	1	0	0
sufferer	1	0	0
sufferers	1	0	0
suffering	1	0	0
suffers	1	0	0
suffocate	1	0	0
sugar-coat	1	0	0
sugar-coated	1	0	0
sugarcoated	1	0	0
suicidal	1	0	0
suicide	1	0	0
sulk	1	0	0
sullen	1	0	0
sully	1	0	0
sunder	1	0	0
sunk	1	0	0
sunken	1	0	0
superficial	1	0	0
superficiality	1	0	0
superficially	1	0	0
superfluous	1	0	0
superstition	1	0	0
superstitious	1	0	0
suppress	1	0	0
suppression	1	0	0
surrender	1	0	0
susceptible	1	0	0
suspect	1	0	0
suspicion	1	0	0
suspicions	1	0	0
suspicious	1	0	0
suspiciously	1	0	0
swagger	1	0	0
swamped	1	0	0
sweaty	1	0	0
swelled	1	0	0
swelling	1	0	0
swindle	1	0	0
swipe	1	0	0
swollen	1	0	0
symptom	1	0	0
symptoms	1	0	0
syndrome	1	0	0
taboo	1	0	0
tacky	1	0	0
taint	1	0	0
tainted	1	0	0
tamper	1	0	0
tangle	1	0	0
tangled	1	0	0
tangles	1	0	0
tank	1	0	0
tanked	1	0	0
tanks	1	0	0
tantrum	1	0	0
tardy	1	0	0
tarnish	1	0	0
tarnished	1	0	0
tarnishes	1	0	0
tarnishing	1	0	0
tattered	1	0	0
taunt	1	0	0
taunting	1	0	0
tauntingly	1	0	0
taunts	1	0	0
taut	1	0	0
tawdry	1	0	0
taxing	1	0	0
tease	1	0	0
teasingly	1	0	0
tedious	1	0	0
tediously	1	0	0
temerity	1	0	0
temper	1	0	0
tempest	1	0	0
temptation	1	0	0
tenderness	1	0	0
tense	1	0	0
tension	1	0	0
tentative	1	0	0
tentatively	1	0	0
tenuous	1	0	0
tenuously	1	0	0
tepid	1	0	0
terrible	1	0	0
terribleness	1	0	0
terribly	1	0	0
terror	1	0	0
terror-genic	1	0	0
terrorism	1	0	0
terrorize	1	0	0
testily	1	0	0
testy	1	0	0
tetchily	1	0	0
tetchy	1	0	0
thankless	1	0	0
thicker	1	0	0
thirst	1	0	0
thorny	1	0	0
thoughtless	1	0	0
thoughtlessly	1	0	0
thoughtlessness	1	0	0
thrash	1	0	0
threat	1	0	0
threaten	1	0	0
threatening	1	0	0
threats	1	0	0
threesome	1	0	0
throb	1	0	0
throbbed	1	0	0
throbbing	1	0	0
throbs	1	0	0
throttle	1	0	0
thug	1	0	0
thumb-down	1	0	0
thumbs-down	1	0	0
thwart	1	0	0
time-consuming	1	0	0
timid	1	0	0
timidity	1	0	0
timidly	1	0	0
timidness	1	0	0
tin-y	1	0	0
tingled	1	0	0
tingling	1	0	0
tired	1	0	0
tiresome	1	0	0
tiring	1	0	0
tiringly	1	0	0
toil	1	0	0
toll	1	0	0
top-heavy	1	0	0
topple	1	0	0
torment	1	0	0
tormented	1	0	0
torrent	1	0	0
tortuous	1	0	0
torture	1	0	0
tortured	1	0	0
tortures	1	0	0
torturing	1	0	0
torturous	1	0	0
torturously	1	0	0
totalitarian	1	0	0
touchy	1	0	0
toughness	1	0	0
tout	1	0	0
touted	1	0	0
touts	1	0	0
toxic	1	0	0
traduce	1	0	0
tragedy	1	0	0
tragic	1	0	0
tragically	1	0	0
traitor	1	0	0
traitorous	1	0	0
traitorously	1	0	0
tramp	1	0	0
trample	1	0	0
transgress	1	0	0
transgression	1	0	0
trap	1	0	0
traped	1	0	0
trapped	1	0	0
trash	1	0	0
trashed	1	0	0
trashy	1	0	0
trauma	1	0	0
traumatic	1	0	0
traumatically	1	0	0
traumatize	1	0	0
traumatized	1	0	0
travesties	1	0	0
travesty	1	0	0
treacherous	1	0	0
treacherously	1	0	0
treachery	1	0	0
treason	1	0	0
treasonous	1	0	0
trick	1	0	0
tricked	1	0	0
trickery	1	0	0
tricky	1	0	0
trivial	1	0	0
trivialize	1	0	0
trouble	1	0	0
troubled	1	0	0
troublemaker	1	0	0
troubles	1	0	0
troublesome	1	0	0
troublesomely	1	0	0
troubling	1	0	0
troublingly	1	0	0
truant	1	0	0
tumble	1	0	0
tumbled	1	0	0
tumbles	1	0	0
tumultuous	1	0	0
turbulent	1	0	0
turmoil	1	0	0
twist	1	0	0
twisted	1	0	0
twists	1	0	0
two-faced	1	0	0
two-faces	1	0	0
tyrannical	1	0	0
tyrannically	1	0	0
tyranny	1	0	0
tyrant	1	0	0
ugh	1	0	0
uglier	1	0	0
ugliest	1	0	0
ugliness	1	0	0
ugly	1	0	0
ulterior	1	0	0
ultimatum	1	0	0
ultimatums	1	0	0
ultra-hardline	1	0	0
un-viewable	1	0	0
unable	1	0	0
unacceptable	1	0	0
unacceptablely	1	0	0
unacceptably	1	0	0
unaccessible	1	0	0
unaccustomed	1	0	0
unachievable	1	0	0
unaffordable	1	0	0
unappealing	1	0	0
unattractive	1	0	0
unauthentic	1	0	0
unavailable	1	0	0
unavoidably	1	0	0
unbearable	1	0	0
unbearablely	1	0	0
unbelievable	1	0	0
unbelievably	1	0	0
uncaring	1	0	0
uncertain	1	0	0
uncivil	1	0	0
uncivilized	1	0	0
unclean	1	0	0
unclear	1	0	0
uncollectible	1	0	0
uncomfortable	1	0	0
uncomfortably	1	0	0
uncomfy	1	0	0
uncompetitive	1	0	0
uncompromising	1	0	0
uncompromisingly	1	0	0
unconfirmed	1	0	0
unconstitutional	1	0	0
uncontrolled	1	0	0
unconvincing	1	0	0
unconvincingly	1	0	0
uncooperative	1	0	0
uncouth	1	0	0
uncreative	1	0	0
undecided	1	0	0
undefined	1	0	0
undependability	1	0	0
undependable	1	0	0
undercut	1	0	0
undercuts	1	0	0
undercutting	1	0	0
underdog	1	0	0
underestimate	1	0	0
underlings	1	0	0
undermine	1	0	0
undermined	1	0	0
undermines	1	0	0
undermining	1	0	0
underpaid	1	0	0
underpowered	1	0	0
undersized	1	0	0
undesirable	1	0	0
undetermined	1	0	0
undid	1	0	0
undignified	1	0	0
undissolved	1	0	0
undocumented	1	0	0
undone	1	0	0
undue	1	0	0
unease	1	0	0
uneasily	1	0	0
uneasiness	1	0	0
uneasy	1	0	0
uneconomical	1	0	0
unemployed	1	0	0
unequal	1	0	0
unethical	1	0	0
uneven	1	0	0
uneventful	1	0	0
unexpected	1	0	0
unexpectedly	1	0	0
unexplained	1	0	0
unfairly	1	0	0
unfaithful	1	0	0
unfaithfully	1	0	0
unfamiliar	1	0	0
unfavorable	1	0	0
unfeeling	1	0	0
unfinished	1	0	0
unfit	1	0	0
unforeseen	1	0	0
unforgiving	1	0	0
unfortunate	1	0	0
unfortunately	1	0	0
unfounded	1	0	0
unfriendly	1	0	0
unfulfilled	1	0	0
unfunded	1	0	0
ungovernable	1	0	0
ungrateful	1	0	0
unhappily	1	0	0
unhappiness	1	0	0
unhappy	1	0	0
unhealthy	1	0	0
unhelpful	1	0	0
unilateralism	1	0	0
unimaginable	1	0	0
unimaginably	1	0	0
unimportant	1	0	0
uninformed	1	0	0
uninsured	1	0	0
unintelligible	1	0	0
unintelligile	1	0	0
unipolar	1	0	0
unjust	1	0	0
unjustifiable	1	0	0
unjustifiably	1	0	0
unjustified	1	0	0
unjustly	1	0	0
unkind	1	0	0
unkindly	1	0	0
unknown	1	0	0
unlamentable	1	0	0
unlamentably	1	0	0
unlawful	1	0	0
unlawfully	1	0	0
unlawfulness	1	0	0
unleash	1	0	0
unlicensed	1	0	0
unlikely	1	0	0
unlucky	1	0	0
unmoved	1	0	0
unnatural	1	0	0
unnaturally	1	0	0
unnecessary	1	0	0
unneeded	1	0	0
unnerve	1	0	0
unnerved	1	0	0
unnerving	1	0	0
unnervingly	1	0	0
unnoticed	1	0	0
unobserved	1	0	0
unorthodox	1	0	0
unorthodoxy	1	0	0
unpleasant	1	0	0
unpleasantries	1	0	0
unpopular	1	0	0
unpredictable	1	0	0
unprepared	1	0	0
unproductive	1	0	0
unprofitable	1	0	0
unprove	1	0	0
unproved	1	0	0
unproven	1	0	0
unproves	1	0	0
unproving	1	0	0
unqualified	1	0	0
unravel	1	0	0
unraveled	1	0	0
unreachable	1	0	0
unreadable	1	0	0
unrealistic	1	0	0
unreasonable	1	0	0
unreasonably	1	0	0
unrelenting	1	0	0
unrelentingly	1	0	0
unreliability	1	0	0
unreliable	1	0	0
unresolved	1	0	0
unresponsive	1	0	0
unrest	1	0	0
unruly	1	0	0
unsafe	1	0	0
unsatisfactory	1	0	0
unsavory	1	0	0
unscrupulous	1	0	0
unscrupulously	1	0	0
unsecure	1	0	0
unseemly	1	0	0
unsettle	1	0	0
unsettled	1	0	0
unsettling	1	0	0
unsettlingly	1	0	0
unskilled	1	0	0
unsophisticated	1	0	0
unsound	1	0	0
unspeakable	1	0	0
unspeakablely	1	0	0
unspecified	1	0	0
unstable	1	0	0
unsteadily	1	0	0
unsteadiness	1	0	0
unsteady	1	0	0
unsuccessful	1	0	0
unsuccessfully	1	0	0
unsupported	1	0	0
unsupportive	1	0	0
unsure	1	0	0
unsuspecting	1	0	0
unsustainable	1	0	0
untenable	1	0	0
untested	1	0	0
unthinkable	1	0	0
unthinkably	1	0	0
untimely	1	0	0
untouched	1	0	0
untrue	1	0	0
untrustworthy	1	0	0
untruthful	1	0	0
unusable	1	0	0
unusably	1	0	0
unuseable	1	0	0
unuseably	1	0	0
unusual	1	0	0
unusually	1	0	0
unviewable	1	0	0
unwanted	1	0	0
unwarranted	1	0	0
unwatchable	1	0	0
unwelcome	1	0	0
unwell	1	0	0
unwieldy	1	0	0
unwilling	1	0	0
unwillingly	1	0	0
unwillingness	1	0	0
unwise	1	0	0
unwisely	1	0	0
unworkable	1	0	0
unworthy	1	0	0
unyielding	1	0	0
upbraid	1	0	0
upheaval	1	0	0
uprising	1	0	0
uproar	1	0	0
uproarious	1	0	0
uproariously	1	0	0
uproarous	1	0	0
uproarously	1	0	0
uproot	1	0	0
upset	1	0	0
upseting	1	0	0
upsets	1	0	0
upsetting	1	0	0
upsettingly	1	0	0
urgent	1	0	0
useless	1	0	0
usurp	1	0	0
usurper	1	0	0
utterly	1	0	0
vagrant	1	0	0
vague	1	0	0
vagueness	1	0	0
vain	1	0	0
vainly	1	0	0
vanity	1	0	0
vehement	1	0	0
vehemently	1	0	0
vengeance	1	0	0
vengeful	1	0	0
vengefully	1	0	0
vengefulness	1	0	0
venom	1	0	0
venomous	1	0	0
venomously	1	0	0
vent	1	0	0
vestiges	1	0	0
vex	1	0	0
vexation	1	0	0
vexing	1	0	0
vexingly	1	0	0
vibrate	1	0	0
vibrated	1	0	0
vibrates	1	0	0
vibrating	1	0	0
vibration	1	0	0
vice	1	0	0
vicious	1	0	0
viciously	1	0	0
viciousness	1	0	0
victimize	1	0	0
vile	1	0	0
vileness	1	0	0
vilify	1	0	0
villainous	1	0	0
villainously	1	0	0
villains	1	0	0
villian	1	0	0
villianous	1	0	0
villianously	1	0	0
villify	1	0	0
vindictive	1	0	0
vindictively	1	0	0
vindictiveness	1	0	0
violate	1	0	0
violation	1	0	0
violator	1	0	0
violators	1	0	0
violent	1	0	0
violently	1	0	0
viper	1	0	0
virulence	1	0	0
virulent	1	0	0
virulently	1	0	0
virus	1	0	0
vociferous	1	0	0
vociferously	1	0	0
volatile	1	0	0
volatility	1	0	0
vomit	1	0	0
vomited	1	0	0
vomiting	1	0	0
vomits	1	0	0
vulgar	1	0	0
vulnerable	1	0	0
wack	1	0	0
wail	1	0	0
wallow	1	0	0
wane	1	0	0
waning	1	0	0
wanton	1	0	0
war-like	1	0	0
warily	1	0	0
wariness	1	0	0
warlike	1	0	0
warned	1	0	0
warning	1	0	0
warp	1	0	0
warped	1	0	0
wary	1	0	0
washed-out	1	0	0
waste	1	0	0
wasted	1	0	0
wasteful	1	0	0
wastefulness	1	0	0
wasting	1	0	0
water-down	1	0	0
watered-down	1	0	0
wayward	1	0	0
weak	1	0	0
weaken	1	0	0
weakening	1	0	0
weaker	1	0	0
weakness	1	0	0
weaknesses	1	0	0
weariness	1	0	0
wearisome	1	0	0
weary	1	0	0
wedge	1	0	0
weed	1	0	0
weep	1	0	0
weird	1	0	0
weirdly	1	0	0
wheedle	1	0	0
whimper	1	0	0
whine	1	0	0
whining	1	0	0
whiny	1	0	0
whips	1	0	0
whore	1	0	0
